"country","year","militaryexpenditures","lifeExp","GDPpercap","lit","HIV","HC"
"Djibouti",1991,6.8713259943467,60.7,2172464.90694388,NA,"1.1",NA
"Dominican Republic",1991,0.34838688768979,72.2,3662442.63360102,NA,"0.5",NA
"Ecuador",1991,1.84254613642429,71.4,2672705.65450316,NA,"0.4",NA
"Egypt",1991,4.85777249859146,65.4,2287626.24009562,NA,"0.06",NA
"El Salvador",1991,3.52222797927675,68.1,3204037.87464848,NA,"0.2",NA
"Ethiopia",1991,3.95904363930574,46.9,229608.357014768,NA,NA,NA
"Fiji",1991,2.34573947110676,65.1,3534034.89747344,NA,"0.06",NA
"Finland",1991,1.75669173991105,75.4,37247560.7842254,NA,"0.06",NA
"France",1991,3.42894805139034,77.3,37673466.6769094,NA,"0.3",NA
"Gambia",1991,0.578908742234663,61.5,1166642.07309763,NA,"0.1",NA
"Germany",1991,2.18493418480386,75.6,40905085.9170472,NA,"0.1",NA
"Ghana",1991,0.617912171048369,58.4,452564.663585758,NA,"0.4",NA
"Greece",1991,3.1381980370014,77.1,19844533.8913396,92.6104514422769,"0.1",NA
"Guatemala",1991,1.08028516797068,64,2926097.4965842,NA,"0.1",NA
"Guinea",1991,2.38019187602236,52.3,688742.911895356,NA,"1.3",NA
"Guyana",1991,0.603017724687528,64.3,1295481.0233005,NA,"2.7",NA
"Haiti",1991,0.08740388338773,54.4,1026876.48158059,NA,"1.6",NA
"Hungary",1991,2.3965893733046,69.2,7681166.21978676,NA,"0.1",NA
"India",1991,2.90855344014166,58.5,626549.026461942,48.2220748411133,"0.1",NA
"Indonesia",1991,0.81570243076698,64.5,1268542.00104699,NA,"0.06",NA
"Iran",1991,1.65558007083466,67.8,2823064.9916297,65.53140001968,"0.06",NA
"Ireland",1991,1.24204109168055,76.7,28527573.8981036,NA,"0.06",NA
"Israel",1991,16.0268436392739,76.5,30996410.2484794,NA,"0.1",NA
"Italy",1991,2.0360245361119,77,33687272.1340368,NA,"0.3",NA
"Jamaica",1991,0.552760501154736,74.9,6580272.5047961,NA,"2.2",NA
"Japan",1991,0.90863146321538,79.1,70530483.0566592,NA,"0.06",NA
"Jordan",1991,10.3323876571749,71.9,2946246.89847722,NA,NA,NA
"Kenya",1991,2.35427836082821,61.1,883418.472758688,NA,"5.4",NA
"South Korea",1991,3.56669579549351,72.2,14947222.0583763,NA,"0.06",NA
"Kuwait",1991,117.387694904726,64.4,NA,NA,NA,NA
"Lebanon",1991,5.15488870698058,71.9,8258863.94443124,NA,"0.06",NA
"Lesotho",1991,4.31711469943297,60.6,618531.420504536,NA,"1.7",NA
"Liberia",1991,7.18390804597701,51.5,335029.857214572,NA,"0.5",NA
"Luxembourg",1991,0.785433049612032,75.5,69623192.5503918,NA,"0.1",NA
"Madagascar",1991,1.30404318848559,56.2,526581.166966308,NA,"0.2",NA
"Malawi",1991,1.07653951016689,48.6,282049.566802898,NA,"8.8",NA
"Malaysia",1991,3.19930726597345,72,5528401.2257358,82.9153712456078,"0.1",NA
"Malta",1991,0.790667785170791,77.3,14022404.7526719,NA,"0.06",NA
"Mauritania",1991,2.7048903879797,60.2,965475.722860792,NA,"0.2",NA
"Mauritius",1991,0.366751637928992,69.6,5320149.53632068,NA,"0.1",NA
"Mexico",1991,0.508666921553606,71.9,10026953.5825841,NA,"0.4",NA
"Mongolia",1991,3.92908635036337,62.3,934830.60716095,NA,"0.06",NA
"Morocco",1991,4.12567399624691,68.1,2460847.646,NA,"0.06",NA
"Mozambique",1991,2.6120340720825,51.7,378077.145623036,NA,"1.6",NA
"Myanmar",1991,3.1584176648694,57.8,NA,NA,"0.3",NA
"Namibia",1991,5.81226387678001,61.9,3825236.01716084,75.8165832972845,"2.2",NA
"Nepal",1991,1.06622725179926,59.1,367280.153045022,32.9755861301105,"0.3",NA
"Netherlands",1991,2.3887323943662,77.2,38332643.7184522,NA,"0.1",NA
"New Zealand",1991,1.7383605797223,75.9,21867674.1991548,NA,"0.1",NA
"Nicaragua",1991,4.00238204052239,73.7,1731415.19699247,NA,"0.06",NA
"Nigeria",1991,0.731450194489559,54.3,732922.6149551,55.4467549046723,"2.2",NA
"Norway",1991,2.74748719588206,77,56596194.2764086,NA,"0.06",NA
"Oman",1991,14.7450009138816,72.5,13786200.3047823,NA,"0.06",NA
"Pakistan",1991,6.90452866264591,62.2,918366.729265658,NA,"0.06",NA
"Panama",1991,1.3453605600534,75,6293285.99426398,NA,"0.3",NA
"Papua New Guinea",1991,1.38950521411138,56,1211703.05696351,NA,"0.06",NA
"Paraguay",1991,1.58195365238078,74.2,2789849.83491672,NA,"0.1",NA
"Peru",1991,1.1541800128099,69.2,3333485.72916176,NA,"0.4",NA
"Philippines",1991,2.01071945679966,67.9,1923937.68616661,NA,"0.06",NA
"Poland",1991,2.05699978163854,70.7,5745932.82461228,NA,"0.06",NA
"Portugal",1991,2.40336352372293,74.2,18338385.4315213,87.9478476484438,"0.1",NA
"Romania",1991,4.76428150097554,70.5,3331566.37976588,NA,"0.06",NA
"Rwanda",1991,5.51691840855312,49.3,473832.554447934,57.8534877347415,"5.2",NA
"Saudi Arabia",1991,12.4697829319938,74.3,18866360.8060063,NA,NA,NA
"Senegal",1991,1.88860577584543,58,949543.11471257,NA,"0.2",NA
"Seychelles",1991,4.42401898893995,69.1,11478702.9442575,NA,NA,NA
"Sierra Leone",1991,2.08015905055846,51.4,519771.178388698,NA,"0.06",NA
"Singapore",1991,4.47738249272986,75.6,32678855.8148434,NA,"0.06",NA
"South Africa",1991,3.14055050722637,62.5,6112188.28981694,NA,"1.2",NA
"Spain",1991,1.62672386735834,77,23195405.2194318,96.494970524971,"0.4",NA
"Sri Lanka",1991,3.08853348373149,71.3,1189960.59629629,NA,"0.06",NA
"Sudan",1991,2.24580857909813,59.2,554172.93548,NA,"0.1",NA
"Swaziland",1991,1.38451445752491,60.7,2612947.72652506,NA,"3.2",NA
"Sweden",1991,2.4128306239347,77.7,46142068.768958,NA,"0.1",NA
"Switzerland",1991,1.66668313828489,77.6,66947683.3997212,NA,"0.2",NA
"Syria",1991,9.69303257115713,71,2001764.21891556,NA,NA,NA
"Tanzania",1991,2.18177198549536,55.1,601809.8114,NA,"5.7",NA
"Thailand",1991,2.50934012721338,71,2985597.15643758,NA,"1.5",NA
"Togo",1991,2.86491845018189,57.8,552479.333149194,NA,"0.8",NA
"Tunisia",1991,2.00352487363661,72,3384335.96397306,NA,"0.06",NA
"Turkey",1991,3.76120684907832,68.5,6827288.94928374,NA,"0.06",NA
"Uganda",1991,2.9508212846018,50,379582.009891028,56.1073818473847,"10.7",NA
"United Kingdom",1991,3.98504002244999,76,39492381.2500112,NA,"0.1",NA
"United States",1991,4.72612001955924,75.5,55699761.6849236,NA,"0.5",NA
"Uruguay",1991,2.39713885997383,72.6,10803234.0437498,NA,"0.1",NA
"Venezuela",1991,1.9017844073312,72.4,10351333.2296269,NA,NA,NA
"Vietnam",1991,5.59531722997302,69.6,473308.437163478,NA,"0.06",NA
"Yemen",1991,6.98339881452547,58.9,941530.902485524,NA,NA,NA
"Zambia",1991,2.56556146602537,50.7,754351.160997236,NA,"13.6",NA
"Zimbabwe",1991,3.51105732145213,62.7,1103984.40429569,NA,"13.6",NA
"Albania",1992,4.64945888260734,73.6,1286571.6959553,NA,NA,NA
"Algeria",1992,2.19423769908935,70.9,3511947.3954095,NA,"0.06",NA
"Angola",1992,7.56572725553244,49.6,644185.93574692,NA,"1",NA
"Argentina",1992,1.34046362188989,72.8,13703505.1720981,NA,"0.3",NA
"Armenia",1992,2.09548975296484,68.8,839953.163386294,NA,"0.06",NA
"Australia",1992,2.19338076959086,77.6,34275116.9957736,NA,"0.1",NA
"Austria",1992,1.10838166451362,76,39694440.3690672,NA,"0.06",NA
"Azerbaijan",1992,2.07464575423746,63.7,1864513.73856196,NA,"0.06",NA
"Bahrain",1992,5.29556650246305,72.1,21222184.741926,NA,NA,NA
"Bangladesh",1992,1.20425871910727,59.7,580816.42365306,NA,"0.06",NA
"Belgium",1992,1.78150882808433,76.3,38447005.2763512,NA,"0.1",NA
"Belize",1992,1.02288230467025,71.1,5824250.62566656,NA,"1",NA
"Bolivia",1992,2.51203706243039,62.7,1780020.83712175,79.9917747849074,"0.2",NA
"Botswana",1992,4.29817441900342,61.2,4875403.81834728,NA,"7.3",NA
"Brazil",1992,1.52895950484981,68.3,6559372.79218904,NA,"0.45",NA
"Brunei",1992,6.01614086573734,74,38956195.7842634,NA,NA,NA
"Bulgaria",1992,2.98804780876494,71.2,2896326.49598352,NA,"0.06",NA
"Burkina Faso",1992,1.74453485288811,51.3,345491.710005664,NA,"3.9",NA
"Burundi",1992,3.59042559710276,45.3,370498.82639515,NA,"5.1",NA
"Cameroon",1992,1.46778082386883,57.9,1172886.22473689,NA,"1.6",NA
"Canada",1992,1.86172338967565,77.7,37653312.2958644,NA,"0.2",NA
"Cape Verde",1992,0.996156320903441,68.6,1604672.85660725,NA,NA,NA
"Central African Republic",1992,1.61667197917847,48,491454.82543153,NA,"6.3",NA
"Chile",1992,3.72134840826765,75,7170871.51644592,94.2911367986162,"0.1",NA
"China",1992,2.55910264267276,67.2,951857.739322946,NA,NA,NA
"Colombia",1992,2.49738580099219,71.1,4807544.6173732,NA,"0.4",NA
"Cote d'Ivoire",1992,1.40577891179329,54.4,1237605.14894912,NA,"4.4",NA
"Croatia",1992,7.61106145858234,72.3,NA,NA,"0.06",NA
"Cyprus",1992,9.1292860227529,76.7,22340552.77,94.3624701971188,NA,NA
"Denmark",1992,1.88937728533689,75.4,49494065.2585136,NA,"0.06",NA
"Djibouti",1992,7.0338155153541,60.4,2125317.95743832,NA,"1.4",NA
"Dominican Republic",1992,0.559476285771602,72.5,3968651.46780264,NA,"0.6",NA
"Ecuador",1992,1.75965306374633,71.7,2654498.57783696,NA,"0.4",NA
"Egypt",1992,4.45363048166786,66.1,2346420.13938242,NA,"0.06",NA
"El Salvador",1992,2.9999178815547,68.9,3392371.9238592,74.1431618164629,"0.2",NA
"Ethiopia",1992,2.45349282521887,47.8,202676.32537713,NA,NA,NA
"Fiji",1992,1.99365851539765,65,3703601.98383664,NA,"0.06",NA
"Finland",1992,1.88426924328036,75.7,35748050.7038232,NA,"0.06",NA
"France",1992,3.28668709413936,77.6,38059869.2500264,NA,"0.3",NA
"Gambia",1992,0.491044551772601,61.5,1168146.65432269,NA,"0.1",NA
"Germany",1992,2.03275903906819,76,41371379.958622,NA,"0.1",NA
"Ghana",1992,0.642197719266619,58.7,456917.593674874,NA,"0.7",NA
"Greece",1992,3.26951328358351,77.1,19764580.7122882,NA,"0.1",NA
"Guatemala",1992,1.2540423299673,63.8,2997409.67233912,NA,"0.1",NA
"Guinea",1992,1.69438207708291,52.5,669183.090619586,NA,"1.5",NA
"Guyana",1992,0.983243607756973,64.5,1396613.53582765,NA,"2.6",NA
"Haiti",1992,0.08262466177039,54.9,952786.00292702,NA,"2.3",NA
"Hungary",1992,2.34099678325865,69.1,7448716.03603386,NA,"0.1",NA
"India",1992,2.71126928695767,58.8,647715.002897832,NA,"0.1",NA
"Indonesia",1992,0.836063242658869,64.9,1338286.07549939,NA,"0.06",NA
"Iran",1992,1.38891238985232,68.5,2891704.911278,NA,"0.06",NA
"Ireland",1992,1.21099946625514,76.8,29280875.1460052,NA,"0.1",NA
"Israel",1992,11.8296258126383,76.3,31628799.8161634,NA,"0.1",NA
"Italy",1992,1.96566072335561,77.3,33945251.8285932,NA,"0.3",NA
"Jamaica",1992,0.949797190532728,74.9,6661878.23652068,NA,"2.2",NA
"Japan",1992,0.924253404882774,79.3,70931850.8885388,NA,"0.06",NA
"Jordan",1992,6.924440560488,72.2,3320086.88387066,NA,NA,NA
"Kenya",1992,1.9007692381215,60.3,848281.860241986,NA,"7",NA
"South Korea",1992,3.52081775234598,72.7,15682308.7986534,NA,"0.06",NA
"Kuwait",1992,31.7858057064383,80,NA,NA,NA,NA
"Kyrgyz Republic",1992,1.64575752416598,65.6,722827.765306664,NA,"0.06",NA
"Lao",1992,8.97721647793216,52.4,472109.900283226,NA,"0.06",NA
"Lebanon",1992,7.97978763808372,72.2,8341819.22565368,NA,"0.06",NA
"Lesotho",1992,3.40636214378098,60.4,652312.937447272,NA,"3.3",NA
"Liberia",1992,10.1565995525727,51.8,221418.289248518,NA,"1",NA
"Luxembourg",1992,0.800744019315674,75.8,69954652.7706278,NA,"0.1",NA
"Madagascar",1992,0.762750621643027,56.4,517075.37352661,NA,"0.2",NA
"Malawi",1992,1.40186917271516,48.3,258720.471967724,NA,"10.5",NA
"Malaysia",1992,2.98642187029563,72.2,5864034.5753673,NA,"0.1",NA
"Malta",1992,0.883305236505872,77.5,14536619.5182034,NA,"0.06",NA
"Mauritania",1992,2.66788701399694,60.4,956906.661959042,NA,"0.2",NA
"Mauritius",1992,0.354723557473396,69.7,5592564.83899988,NA,"0.1",NA
"Mexico",1992,0.550058775557418,72.1,10200900.912766,NA,"0.4",NA
"Mongolia",1992,2.10937894650552,62.2,838732.914829474,NA,"0.06",NA
"Morocco",1992,4.31803352249688,68.4,2320708.5602,NA,"0.06",NA
"Mozambique",1992,2.96844542513086,52.1,347482.820688108,NA,"2.1",NA
"Myanmar",1992,3.3681549768299,58.1,NA,NA,"0.4",NA
"Namibia",1992,4.38650685777833,62,3972007.0775237,NA,"3",NA
"Nepal",1992,1.05229107405719,60,373040.325022864,NA,"0.3",NA
"Netherlands",1992,2.35110827845053,77.3,38692978.5541302,NA,"0.1",NA
"New Zealand",1992,1.59332738876238,76.2,21883665.2212246,NA,"0.1",NA
"Nicaragua",1992,2.63275323516287,73.6,1696242.9486002,NA,"0.06",NA
"Nigeria",1992,0.483810881551807,54.4,736207.799122188,NA,"3.1",NA
"Norway",1992,2.96470399365871,77.1,58252975.9508346,NA,"0.1",NA
"Oman",1992,16.249295091272,72.9,14325647.9584367,NA,"0.06",NA
"Pakistan",1992,6.77063799987388,62.1,963652.867755834,NA,"0.06",NA
"Panama",1992,1.18649682295901,75,6670747.84816234,NA,"0.3",NA
"Papua New Guinea",1992,1.3379114373668,56.2,1345638.34380464,NA,"0.06",NA
"Paraguay",1992,1.53047506773386,74.1,2813965.94866516,90.2718248653154,"0.2",NA
"Peru",1992,1.7751693318009,69.5,3255731.14023502,NA,"0.5",NA
"Philippines",1992,2.03646307708358,68.2,1885281.03505411,NA,"0.06",NA
"Poland",1992,2.03803657115795,71.1,5872404.5906461,NA,"0.06",NA
"Portugal",1992,2.38508273627384,74.6,18534319.5615048,NA,"0.2",NA
"Romania",1992,4.26258873482386,70,3064605.1039972,96.7099826603067,"0.06",NA
"Russia",1992,5.26038926880589,68,4212447.52301204,NA,"0.06",NA
"Rwanda",1992,4.37878320274785,48,534195.721228712,NA,"5.1",NA
"Saudi Arabia",1992,11.2841582818234,74.6,19143233.4380644,70.8216499204134,NA,NA
"Senegal",1992,1.82806073989262,58,933166.015277616,NA,"0.2",NA
"Seychelles",1992,4.72717450027012,69.2,12145907.160945,NA,NA,NA
"Sierra Leone",1992,2.96841367572709,51.9,422627.359227928,NA,"0.1",NA
"Singapore",1992,4.48393443706499,76,33941527.5484688,NA,"0.1",NA
"Slovenia",1992,2.24819128732659,73.8,14415789.0547886,NA,"0.06",NA
"South Africa",1992,2.59224920148223,62.4,5858054.23135372,NA,"1.8",NA
"Spain",1992,1.47961301739626,77.4,23333820.7635456,NA,"0.4",NA
"Sri Lanka",1992,3.36246687499853,72,1230983.57622879,NA,"0.06",NA
"Sudan",1992,1.89744183272377,59.4,575660.01612,NA,"0.1",NA
"Swaziland",1992,1.6320278042413,61,2635794.16744054,NA,"4.4",NA
"Sweden",1992,2.40372187534161,78.1,45320154.155461,NA,"0.1",NA
"Switzerland",1992,1.64876350010908,77.9,66184667.892297,NA,"0.3",NA
"Syria",1992,8.36853860022065,71.8,2206511.26768866,NA,NA,NA
"Tajikistan",1992,0.401854714064915,62.6,540079.33207569,NA,"0.06",NA
"Tanzania",1992,2.10967692013449,54.7,585380.85718,NA,"6.5",NA
"Thailand",1992,2.65285343425956,70.9,3198423.3034578,NA,"1.8",NA
"Togo",1992,2.90105789688054,57.9,520100.66836758,NA,"1.2",NA
"Tunisia",1992,1.86782238176538,72.2,3574720.51235234,NA,"0.06",NA
"Turkey",1992,3.86877977039752,69.2,7050327.11321508,NA,"0.06",NA
"Uganda",1992,2.15990423896087,49.6,379682.977515508,NA,"10.5",NA
"United Kingdom",1992,3.73472865226337,76.2,39443477.2831346,NA,"0.1",NA
"United States",1992,4.87305567089335,75.8,56802930.3517948,NA,"0.5",NA
"Uruguay",1992,2.84951634850961,73.2,11576115.2447092,NA,"0.1",NA
"Venezuela",1992,1.69835479374855,72.4,10733155.4694594,NA,NA,NA
"Vietnam",1992,3.37458840383692,69.8,505158.071259942,NA,"0.06",NA
"Yemen",1992,7.27889768744321,59.3,968605.340297812,NA,NA,NA
"Zambia",1992,2.94962460261399,49.6,722966.469393808,NA,"14.2",NA
"Zimbabwe",1992,3.77234602934477,61.4,980955.006948338,83.5125797723276,"17.2",NA
"Albania",1993,3.19929790315127,73.6,1428482.8630175,NA,NA,NA
"Algeria",1993,2.55574614738529,71.2,3360759.71125818,NA,"0.06",NA
"Angola",1993,17.5218461162774,48.4,469338.814647572,NA,"1.2",NA
"Argentina",1993,1.34035236367656,73.1,14324186.8412256,NA,"0.3",NA
"Armenia",1993,2.12165247900191,68.3,784121.729563906,NA,"0.06",NA
"Australia",1993,2.20865217129488,77.9,35338639.7956708,NA,"0.1",NA
"Austria",1993,1.12258985044667,76.2,39575851.598218,NA,"0.06",NA
"Azerbaijan",1993,5.09288142498822,64,1412193.90013229,NA,"0.06",NA
"Bahrain",1993,4.82790372551164,72.5,23383578.3137658,NA,NA,NA
"Bangladesh",1993,1.28460290807116,60.5,594337.002583474,NA,"0.06",NA
"Belgium",1993,1.68771643837932,76.5,37928739.8407088,NA,"0.1",NA
"Belize",1993,1.09868583125503,70.8,6008648.26456784,NA,"1.2",NA
"Bolivia",1993,1.92158547141088,63.2,1813363.9359897,NA,"0.2",NA
"Botswana",1993,4.46410856712035,60.1,4833178.92645936,NA,"10.1",NA
"Brazil",1993,1.92947291546222,68.5,6760256.78387494,NA,"0.4",NA
"Brunei",1993,5.69791980705457,74.2,37995759.4698208,NA,NA,NA
"Bulgaria",1993,2.60956841753095,71.1,2876306.6966166,NA,"0.06",NA
"Burkina Faso",1993,1.55631029127525,51.3,347781.685470378,NA,"3.8",NA
"Burundi",1993,3.86134272452622,45.1,341629.043313484,NA,"5.5",NA
"Cambodia",1993,1.76128859526266,58.1,419590.894886732,NA,"1.2",NA
"Cameroon",1993,1.34503298533274,57.4,1104984.15147551,NA,"2.5",NA
"Canada",1993,1.821822262316,77.8,38114461.817772,NA,"0.2",NA
"Cape Verde",1993,0.557769741395355,68.4,1675613.66882178,NA,NA,NA
"Central African Republic",1993,1.47396698596727,47.5,480499.571980694,NA,"7.9",NA
"Chad",1993,3.30647946426417,54,331914.76068043,10.8946531408644,"1.7",NA
"Chile",1993,3.59505451228365,75.2,7533597.26344702,NA,"0.1",NA
"China",1993,2.0716648883933,67.5,1072714.52942884,NA,NA,NA
"Colombia",1993,3.00695933401865,71.4,4830413.34883902,81.3755544712249,"0.5",NA
"Cote d'Ivoire",1993,1.34601724057632,53.7,1196036.99397013,NA,"5.5",NA
"Croatia",1993,10.7273381392355,72.9,NA,NA,"0.06",NA
"Cuba",1993,1.81249513228,74.7,4396765.35448794,NA,"0.06",NA
"Cyprus",1993,4.07495257580847,76.8,21960176.248,NA,NA,NA
"Czech Republic",1993,2.09852429681754,72.7,9508769.92544178,NA,"0.06",NA
"Denmark",1993,1.9071976696874,75.4,49285240.3858508,NA,"0.1",NA
"Djibouti",1993,6.66573298916049,60.7,1954689.47837084,NA,"1.7",NA
"Dominican Republic",1993,0.750284670457341,72.5,4174181.42207816,NA,"0.7",NA
"Ecuador",1993,1.83315621679065,71.8,2606939.78937388,NA,"0.5",NA
"Egypt",1993,4.38337628865979,66.4,2373611.46190334,NA,"0.06",NA
"El Salvador",1993,2.38859005352299,69.3,3586576.03431536,NA,"0.2",NA
"Eritrea",1993,22.0305730401373,56.2,306481.917566812,NA,"0.8",NA
"Ethiopia",1993,2.18779248166574,48.4,221719.174236154,NA,NA,NA
"Fiji",1993,1.95915129883006,64.8,3729458.54870078,NA,"0.06",NA
"Finland",1993,1.84951259622947,76,35287090.3826752,NA,"0.06",NA
"France",1993,3.28361431716923,77.7,37645395.0999332,NA,"0.3",NA
"Gambia",1993,0.338576186452419,62,1168545.57170684,NA,"0.2",NA
"Germany",1993,1.8539100713065,76.1,40688435.0991232,NA,"0.1",NA
"Ghana",1993,0.697296040908034,59.5,465702.552299212,NA,"0.9",NA
"Greece",1993,3.24321349548614,77.5,19270576.3795577,NA,"0.1",NA
"Guatemala",1993,1.07871278967974,64.2,3043651.32261276,NA,"0.2",NA
"Guinea",1993,1.34050610488822,53,661498.086953164,NA,"1.7",NA
"Guyana",1993,0.975965528629677,64.4,1508631.3092359,NA,"2.5",NA
"Haiti",1993,0.091529228909421,54.7,883204.219897934,NA,"3.3",NA
"Hungary",1993,2.12392801859995,69.2,7414253.41811696,NA,"0.1",NA
"India",1993,2.82715752961428,59.1,665211.369703632,NA,"0.2",NA
"Indonesia",1993,0.753844778609266,65.3,1413017.60856982,NA,"0.06",NA
"Iran",1993,1.51628680992147,69.1,2803264.28060182,NA,"0.06",NA
"Ireland",1993,1.15096214496314,76.9,29919371.1681992,NA,"0.1",NA
"Israel",1993,12.1333936954537,76.9,32510622.0596762,NA,"0.1",NA
"Italy",1993,2.00446434370582,77.6,33635195.317094,NA,"0.3",NA
"Jamaica",1993,0.647388537827221,74.8,7235543.26581762,NA,"2.2",NA
"Japan",1993,0.940655688659004,79.4,70878032.027868,NA,"0.06",NA
"Jordan",1993,6.97740216116531,72.2,3320037.0572072,NA,NA,NA
"Kazakhstan",1993,1.01960704344546,65.3,2469509.5960446,NA,"0.06",NA
"Kenya",1993,1.83776752755987,59.5,824793.94105466,NA,"8.4",NA
"South Korea",1993,3.41790071746673,73.1,16495753.5846313,NA,"0.06",NA
"Kuwait",1993,12.4476160060276,78.7,NA,NA,NA,NA
"Kyrgyz Republic",1993,1.53136496909257,65.3,610907.592567394,NA,"0.06",NA
"Lao",1993,7.93901178475655,52.8,486566.786554218,NA,"0.06",NA
"Latvia",1993,0.81799591002045,66.7,4582913.85160996,NA,"0.1",NA
"Lebanon",1993,6.01298617802163,72.5,8598704.8128526,NA,"0.1",NA
"Lesotho",1993,3.09519819899661,60.1,661877.567990936,NA,"5.9",NA
"Liberia",1993,19.0149625935162,50.1,150128.658862005,NA,"1.7",NA
"Lithuania",1993,0.778257118205349,69.1,5361516.99140354,NA,"0.06",NA
"Luxembourg",1993,0.684537497442984,76.2,71921231.0063086,NA,"0.1",NA
"Madagascar",1993,1.12384651686148,56.3,512144.242369656,NA,"0.2",NA
"Malawi",1993,1.23949713745924,48,282630.712557734,NA,"11.9",NA
"Malaysia",1993,2.87526196762088,72.4,6281651.54721616,NA,"0.2",NA
"Mali",1993,2.21548195059262,51.2,377132.92972119,NA,"1.4",NA
"Malta",1993,0.909421261432375,77.9,15044544.4727058,NA,"0.06",NA
"Mauritania",1993,2.38409245143774,60.7,985360.278581288,NA,"0.3",NA
"Mauritius",1993,0.329907357068218,69.8,5807522.22559782,NA,"0.1",NA
"Mexico",1993,0.577218854971156,72.4,10214728.3336941,NA,"0.4",NA
"Moldova",1993,0.532674345389578,67.4,1149285.24008112,NA,"0.1",NA
"Mongolia",1993,1.82143678882986,62,805227.047893768,NA,"0.06",NA
"Morocco",1993,4.67051408958479,68.6,2259245.9662,NA,"0.06",NA
"Mozambique",1993,2.87088530363856,52.3,363922.19682106,NA,"2.7",NA
"Myanmar",1993,3.52463791283709,58.4,NA,NA,"0.4",NA
"Namibia",1993,2.46183616426575,62,3778482.29360062,NA,"4.1",NA
"Nepal",1993,1.02514771006705,60.2,377905.812583424,NA,"0.3",NA
"Netherlands",1993,2.1542463579614,77.2,38907458.9441016,NA,"0.1",NA
"New Zealand",1993,1.45906141126314,76.5,23014492.2555588,NA,"0.06",NA
"Nicaragua",1993,2.10242336852877,73.9,1648830.90472014,NA,"0.1",NA
"Nigeria",1993,0.661649160532628,54.5,734569.332401768,NA,"3.6",NA
"Norway",1993,2.68734984456601,77.5,59520900.2479276,NA,"0.1",NA
"Oman",1993,15.3634773823611,73.3,14601765.0632759,NA,"0.06",NA
"Pakistan",1993,6.72147368310502,62,956126.38071837,NA,"0.06",NA
"Panama",1993,1.31261461248914,75.2,6891467.4097646,NA,"0.4",NA
"Papua New Guinea",1993,1.1177086971708,56.4,1551114.44501791,NA,"0.1",NA
"Paraguay",1993,1.09242225872895,74.1,2853521.78395314,NA,"0.2",NA
